Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,日期,2024-12-30 00:00:00,Unnamed: 24,2024-12-31 00:00:00,Unnamed: 26,2025-01-01 00:00:00,Unnamed: 28,2025-01-02 00:00:00,Unnamed: 30,2025-01-03 00:00:00,Unnamed: 32,2025-01-04 00:00:00,Unnamed: 34,2025-01-05 00:00:00,Unnamed: 36,2025-01-06 00:00:00,Unnamed: 38,2025-01-07 00:00:00,Unnamed: 40,2025-01-08 00:00:00,Unnamed: 42,2025-01-09 00:00:00,Unnamed: 44,2025-01-10 00:00:00,Unnamed: 46,2025-01-11 00:00:00,Unnamed: 48,2025-01-12 00:00:00,Unnamed: 50,2025-01-13 00:00:00,Unnamed: 52,2025-01-14 00:00:00,Unnamed: 54,2025-01-15 00:00:00,Unnamed: 56,2025-01-16 00:00:00,Unnamed: 58,2025-01-17 00:00:00,Unnamed: 60,2025-01-18 00:00:00,Unnamed: 62,2025-01-19 00:00:00,Unnamed: 64,2025-01-20 00:00:00,Unnamed: 66,2025-01-21 00:00:00,Unnamed: 68,2025-01-22 00:00:00,Unnamed: 70,2025-01-23 00:00:00,Unnamed: 72,2025-01-24 00:00:00,Unnamed: 74,2025-01-25 00:00:00,Unnamed: 76,2025-01-26 00:00:00,Unnamed: 78,2025-01-27 00:00:00,Unnamed: 80,2025-01-28 00:00:00,Unnamed: 82,2025-01-29 00:00:00,Unnamed: 84,2025-01-30 00:00:00,Unnamed: 86,2025-01-31 00:00:00,Unnamed: 88,2025-02-01 00:00:00,Unnamed: 90,2025-02-02 00:00:00,Unnamed: 92,2025-02-03 00:00:00,Unnamed: 94,2025-02-04 00:00:00,Unnamed: 96,2025-02-05 00:00:00,Unnamed: 98,2025-02-06 00:00:00,Unnamed: 100,2025-02-07 00:00:00,Unnamed: 102,2025-02-08 00:00:00,Unnamed: 104,2025-02-09 00:00:00,Unnamed: 106,2025-02-10 00:00:00,Unnamed: 108,2025-02-11 00:00:00,Unnamed: 110,2025-02-12 00:00:00,Unnamed: 112,2025-02-13 00:00:00,Unnamed: 114,2025-02-14 00:00:00,Unnamed: 116,2025-02-15 00:00:00,Unnamed: 118,2025-02-16 00:00:00,Unnamed: 120,2025-02-17 00:00:00,Unnamed: 122,2025-02-18 00:00:00,Unnamed: 124,2025-02-19 00:00:00,Unnamed: 126,2025-02-20 00:00:00,Unnamed: 128,2025-02-21 00:00:00,Unnamed: 130,2025-02-22 00:00:00,Unnamed: 132,2025-02-23 00:00:00,Unnamed: 134,2025-02-24 00:00:00,Unnamed: 136,2025-02-25 00:00:00,Unnamed: 138,2025-02-26 00:00:00,Unnamed: 140,2025-02-27 00:00:00,Unnamed: 142,2025-02-28 00:00:00,Unnamed: 144,2025-03-01 00:00:00,Unnamed: 146,2025-03-03 00:00:00,Unnamed: 148,2025-03-04 00:00:00,Unnamed: 150,2025-03-05 00:00:00,Unnamed: 152,2025-03-06 00:00:00,Unnamed: 154,2025-03-07 00:00:00,Unnamed: 156,2025-03-08 00:00:00,Unnamed: 158
,,一般重工,55R125030006,55-63538-0040,Popeye Gen3 BP,1,2025-02-14 00:00:00,2025-02-25 00:00:00,,2025-02-13 00:00:00,,,"(A),(9),IST-Emma,請依重工指導書內容作業",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,1,10,,0,,0,,,,,,0,1,10,,0,,0,,0,,
,,一般重工,85R125030007,85-63517-0070,M9019A BP+Mezz,1,2025-02-14 00:00:00,2025-02-18 00:00:00,板卡領AN77,2025-02-13 00:00:00,,,"(9),(A),請依重工指導書內容作業,請執行標準測試 請倉庫發料使用D/C: 202336",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,
,,一般重工,91R125020061,91-95380-5010,THSF-cALN-B,1,2025-02-14 00:00:00,2025-02-25 00:00:00,,2025-02-13 00:00:00,,,"(1)(A)COM-Jessie,過C4,更換版次標籤,Change egineering verision lable,PN-189448",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,1,10,,0,,0,,,,,,0,1,0,,0,,0,,0,,
,,BGA,55R125020027,55-72306-8210,nanoX-AL-E3940-4G/32GB/DR-GE,2,2025-02-07 00:00:00,2025-02-14 00:00:00,,2025-02-13 00:00:00,,,"B*9),(4)COM-Jessie*8005,驗證EOL替代料,依重工指導書重工,產出入AN77",,,480,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1,480,,0,,,1,480,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,55R125020018,55-72512-6010,LEC-iMX8MP-Q-N-4G-32G-CT,1,2025-02-10 00:00:00,2025-02-14 00:00:00,,2025-02-13 00:00:00,,,"(B*2),(4)EV-Lillian,依重工指導書重工",,,120,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1,120,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125020041,59-72519-Y02E,LEC-ASL-x7433RE-8G-64G-ER,11,2025-02-10 00:00:00,2025-02-13 00:00:00,,2025-02-07 00:00:00,,,"(B*1),(8) TPMC, 60-72519-F020燒錄異常, 更換",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,11,660,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,85R125020046,85-77A07-431E,I-Pi LEC-ASL-x7433RE-8G-64G,30,2025-02-13 00:00:00,2025-02-21 00:00:00,,2025-02-12 00:00:00,,,"(B*1),(8) TPMC,板卡55-72519-Y02E 的 60-72519-F020燒錄異常, 更換",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,15,900,,,,,15,900,,0,,0,,0,,0,,0,15,900,,0,,0,,0,,0,,0
,,BGA,59R125020048,59-66942-0010,Capsule Axon 2 Mainboard,3,2025-02-12 00:00:00,2025-02-13 00:00:00,,2025-02-12 00:00:00,,,(B*3)(9)Capsule［母片製作]，請依重工指導書內容作業,,,180,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,180,1,180,,0,,,1,180,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,,,0,,0,,0,,0
,,BGA,85R125010100,85-A1027-3A0E,"SP-TGL,i5,PCAP,12V,TPM/MLC-M/Full IO RW",10,2025-02-05 00:00:00,2025-02-10 00:00:00,,2025-01-13 00:00:00,,,(A)(5)EV-Agnes，85組/測/跳線，需PE驗證,,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,10,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,85R125010098,85-7A104-2140,AmITX-KB-G-Q170/ITS i5,1,2025-02-06 00:00:00,2025-02-11 00:00:00,,2025-01-21 00:00:00,,,"(A),(8)CPU破損,62-11771-1150",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,1,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,59R125020016,59-37622-0230,"VPX3-MXM-STD (DP SOSA),non-common mode",7,2025-02-06 00:00:00,2025-02-11 00:00:00,氧化,2025-02-03 00:00:00,,,"(A),(1) DRC-Ivy,ECN-002864,依重工指導書作業,標準測試",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,7,70,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,85R125020017,85-37622-012D,"VPX3-MXM/RTX5000,HDMI,non-COMM,ETT,CC",2,2025-02-06 00:00:00,2025-02-11 00:00:00,氧化,2025-02-03 00:00:00,,,"(A),(1) DRC-Ivy,ECN-002864,依重工指導書作業,標準測試",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,2,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,85R125020015,85-A1027-007C,"SP-AL/E3930/M4G for DMI-1210,CC",2,2025-02-10 00:00:00,2025-02-12 00:00:00,,2025-02-10 00:00:00,,,(A*1)(1)EV-Agnes，DCN-062882+DCN-063129,,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,55R125020035,55-73301-020E,COM-HPC-cRLS-R680E/SMBT,2,2025-02-07 00:00:00,2025-02-10 00:00:00,,2025-02-05 00:00:00,,,"(A),(5) COM-Cindy,訂單改機,更換產品貼紙",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,,,0,,0,2,20,,0,,0,,,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,55R125020024,55-38220-001E,PXIe-9908_DB,2,2025-02-06 00:00:00,2025-02-11 00:00:00,,2025-02-05 00:00:00,,,"(A),(9),IST-Elsa,請依重工指導書內容作業,重工完成後入AN77倉",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,,,0,,0,,,2,20,,0,,,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,55R125020025,55-72517-600E,LEC-iMX8MM-Q-4G-32G-BW-FF-ER,2,2025-02-06 00:00:00,2025-02-11 00:00:00,,2025-02-04 00:00:00,,,"(B*1),(2) COM-Claire, DEV-0053451, 驗證EOL替代料, 依重工指導書重工(料件由BU提供), 不用測試, 重工完後入庫AN77",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,2,120,,0,,,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R124120093,59-A3036-0010,MLC8 Light Bar Board,1,2025-02-07 00:00:00,2025-02-12 00:00:00,,2025-02-10 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證,WI_25012200078,Component Verification,品號:71-05166-00Z0(60-A3036-F010),位置: IC3",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,60,,,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125020042,59-72519-Z02E,LEC-ASL-x7835RE-8G-64G-ER,9,2025-02-10 00:00:00,2025-02-12 00:00:00,,2025-02-07 00:00:00,,,"(B*1),(8) TPMC, 60-72519-F020燒錄異常, 更換",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,540,,0,,,,,,,,,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,85R125010101,85-7C005-100S,t1EGX-MXM-A1000-4G-60W/Adlink logo,1,2025-02-06 00:00:00,2025-02-11 00:00:00,,2025-01-22 00:00:00,,,"(B*1)(8)CPU破損,71-02011-00Z0",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,1,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,91R125020013,91-31130-005D,cPCI-A3535ND1,5,2025-02-06 00:00:00,2025-02-07 00:00:00,,2025-02-05 00:00:00,,,"(A),(5) DRC-Cindy,依重工指導書作業，標準測試 ",,,20,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,5,100,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,加工別,59N125010322,59-77805-0040,UNP MiniBase-10R,6,2025-02-07 00:00:00,2025-02-10 00:00:00,,2025-02-03 00:00:00,,,2/8 DIP排程轉重工跳線 ,,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,6,60,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,59R125020031,59-37616-160E,DB-3SSD/iSLC/LGC/NTPM/40G,2,2025-02-07 00:00:00,2025-02-11 00:00:00,,2025-02-05 00:00:00,,,"(A),(5) DRC-Michael依重工指導書作業,標準測試",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,2,20,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,91R125020008,91-7C005-5110,MXM-A1000-4G-35W,16,2025-02-03 00:00:00,2025-02-06 00:00:00,,2025-02-05 00:00:00,,,"(B*1)(5)LC-Rory庫存改機,91-7C005-1110-20重工為5110,改60標準測試",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,,,,,,0,11,660,5,300,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125020011,59-A1033-2010,"SP2-IMX8-Q, 4GB, 32GB, 12-24V, WT1",1,2025-01-22 00:00:00,2025-01-23 00:00:00,,2025-01-22 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證,WI_25011800004,Component Verification,品號:71-00088-04Z0,位置: U1",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125010031,59-72139-K020,Express-RLP-i7-13800HE,1,2025-01-23 00:00:00,2025-01-24 00:00:00,,2025-01-22 00:00:00,,,"(B*6)(1)LC-Cindy.,ECN-002735,依重工指導書重工, 標準測試",,,180,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,1,180,,0,,0,,0,,,,,,0,,0,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125010092,59-72307-4050,nanoX-EL-x6425E-4G,3,2025-01-23 00:00:00,2025-01-24 00:00:00,,2025-01-22 00:00:00,,,"(B*2)(5)LC-karen, 庫存改機 for 訂單,  59-72307-5050-->59-72307-4050依重工指導作業標準測試",,,120,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,3,360,,0,,0,,0,,,,,,0,,0,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,55R125010055,55-67903-000E,ADi-BA4G-AD-IGT,1,2025-01-13 00:00:00,2025-01-17 00:00:00,外包廠商,2025-01-13 00:00:00,,,"(B*1),(4)EV-Maggie,依重工指導書重工",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R124110096,59-76004-4030,Q7-AL-N4200-8G-32G-CT,1,2025-01-23 00:00:00,2025-02-03 00:00:00,,2024-12-24 00:00:00,,,"(B*4),(2) COM-Claire,DEV-0052682, 驗證EOL替代料, 依重工指導書重工, 不用測試, 重工完入庫AN77由BU領出。",,,240,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,1,240,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,RMA125010005,91-A1023-3040,XA182-ANISE CPU board Kit V2.1,39,2025-01-23 00:00:00,2025-02-03 00:00:00,,2025-01-23 00:00:00,,,"(B*1),(6)RMA-Tyrion,RMA2412135,依RMA申請書申請重工+重工指導書重工,重燒/測試->包裝",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,,,,9,540,12,720,12,720,2,120,4,240,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,91R125010091,90-20079-1010,NEON-202B-ONO Starter Kit,3,2025-01-20 00:00:00,2025-01-21 00:00:00,,2025-01-20 00:00:00,,,"(A),(1),IST-Natasha,PN-187381,過C4,請更換版次",,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,85R125020012,85-63517-0070,M9019A BP+Mezz,19,2025-01-22 00:00:00,2025-01-23 00:00:00,,2025-01-22 00:00:00,,,"(9),(A),請依重工指導書內容作業,請執行標準測試",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,59R125010097,59-32204-004E,RCPU-100,2,2025-01-23 00:00:00,2025-01-24 00:00:00,,2025-01-23 00:00:00,,,"(B)*1,(8) TPMC異常,更換60-32015-F030 位置:U2502,標準測試",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,91R125010096,58-99602-000E,"SP-AL,3950,RES,9-36V,w/ IO,TNA",1,2025-01-23 00:00:00,2025-01-24 00:00:00,,2025-01-21 00:00:00,,,"(A)(8) 缺件補,CN15,料號61-62100-1050",,,10,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,1,10,,0,,0,,0,,,,,,0,,0,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,91R125010089,91-7C004-101S,t1EGX-MXM-A4500-8G-80W/Adlink logo,1,2025-01-20 00:00:00,2025-01-22 00:00:00,,2025-01-20 00:00:00,,,"(B*1)(4)EV-Maggie,庫存重工,FOR訂單出貨,依重工指導書重工,標準測試",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,0,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,BGA,一般重工,59R125010049,59-A1029-0020,"MLB-3100, Q670, W/AMP, DIO, TPM",1,2025-01-07 00:00:00,2025-01-09 00:00:00,,2025-01-08 00:00:00,,,"CPU破損,62-117A2-1700",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,85R125010065,85-31422-A340,cPCI-6530BLV/5700E/M8-8,1,2025-01-20 00:00:00,2025-01-21 00:00:00,,2025-01-20 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證,WI_25010800242,Component Verification,品號:74-06801-2700,位置: U21",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,1,60,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,BGA,55R125010068,55-72501-6040,LEC-iMX64-C2-2G-0G-CT,3,2025-01-15 00:00:00,2025-01-20 00:00:00,,2025-01-14 00:00:00,,,"(B*1),(4)COM-Claire*8882,CPU換料,依重工指導書重工,產出入AN77",,,60,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,3,180,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,一般重工,91R125010083,91-72139-Q010,t1Express-RLP-i7-13800HRE,19,2025-01-15 00:00:00,2025-01-20 00:00:00,,2025-01-14 00:00:00,,,"(1)(A)COM-Cindy, 過C4,更換版次標籤,Change egineering verision lable,PN-187542",,,5,,,,,,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,19,95,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
